age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55.0,management,divorced,tertiary,no,.0,no,no,cellular,22.0,oct,360.0,5.0,.0,.0,unknown,yes
31.0,blue-collar,single,unknown,no,6281.0,no,no,cellular,22.0,oct,257.0,1.0,128.0,3.0,other,yes
82.0,retired,married,primary,no,8603.0,no,no,cellular,22.0,oct,306.0,3.0,107.0,1.0,success,yes
38.0,management,married,tertiary,no,4174.0,no,no,cellular,23.0,oct,336.0,2.0,184.0,5.0,failure,yes
38.0,blue-collar,single,secondary,no,.0,no,no,cellular,27.0,oct,297.0,1.0,75.0,3.0,failure,yes
21.0,student,single,primary,no,8278.0,no,no,cellular,29.0,oct,445.0,1.0,.0,.0,unknown,yes
22.0,student,single,secondary,no,1522.0,no,no,cellular,30.0,oct,368.0,2.0,.0,.0,unknown,yes
54.0,technician,married,secondary,no,473.0,no,yes,cellular,2.0,nov,182.0,1.0,81.0,1.0,failure,yes
55.0,management,divorced,tertiary,no,2037.0,no,no,cellular,2.0,nov,209.0,2.0,273.0,1.0,failure,yes
29.0,student,single,unknown,no,10332.0,no,no,cellular,2.0,nov,46.0,3.0,.0,.0,unknown,yes
52.0,admin.,single,secondary,no,2398.0,yes,no,cellular,3.0,nov,412.0,1.0,.0,.0,unknown,yes
48.0,unemployed,divorced,secondary,no,201.0,no,no,cellular,10.0,nov,594.0,1.0,91.0,1.0,success,yes
23.0,technician,single,secondary,no,598.0,no,no,cellular,11.0,nov,406.0,1.0,195.0,1.0,failure,yes
33.0,services,married,secondary,no,1076.0,no,no,cellular,11.0,nov,131.0,1.0,96.0,5.0,failure,yes
53.0,management,married,tertiary,no,1624.0,no,no,cellular,11.0,nov,166.0,3.0,97.0,7.0,success,yes
20.0,student,single,unknown,no,801.0,no,no,cellular,11.0,nov,244.0,2.0,.0,.0,unknown,yes
36.0,blue-collar,single,secondary,no,3623.0,no,no,unknown,12.0,nov,71.0,1.0,378.0,1.0,success,yes
33.0,services,married,secondary,no,386.0,no,no,cellular,12.0,nov,253.0,1.0,92.0,4.0,failure,yes
54.0,housemaid,single,secondary,no,1213.0,no,no,cellular,12.0,nov,241.0,1.0,.0,.0,unknown,yes
51.0,management,married,tertiary,no,346.0,no,no,cellular,12.0,nov,134.0,2.0,192.0,3.0,failure,yes
32.0,management,married,tertiary,no,1331.0,no,no,cellular,12.0,nov,126.0,1.0,92.0,5.0,failure,yes
82.0,retired,divorced,tertiary,no,.0,no,no,telephone,12.0,nov,226.0,1.0,.0,.0,unknown,yes
27.0,student,single,tertiary,no,5291.0,no,no,cellular,12.0,nov,192.0,2.0,92.0,2.0,failure,yes
77.0,retired,married,primary,no,2590.0,no,no,telephone,13.0,nov,212.0,3.0,277.0,12.0,failure,yes
58.0,admin.,married,secondary,no,169.0,no,no,cellular,16.0,nov,301.0,1.0,94.0,3.0,failure,yes
33.0,blue-collar,married,primary,no,195.0,no,no,cellular,16.0,nov,984.0,5.0,.0,.0,unknown,yes
42.0,management,married,tertiary,no,2187.0,yes,no,cellular,17.0,nov,525.0,3.0,.0,.0,unknown,yes
27.0,technician,single,tertiary,no,11862.0,no,no,cellular,25.0,nov,285.0,2.0,97.0,7.0,success,yes
36.0,admin.,divorced,tertiary,no,4708.0,no,no,cellular,3.0,dec,284.0,1.0,171.0,1.0,failure,yes
30.0,student,single,secondary,no,1681.0,no,no,cellular,7.0,dec,329.0,2.0,.0,.0,unknown,yes
57.0,retired,married,secondary,no,5313.0,no,no,cellular,16.0,dec,283.0,2.0,196.0,1.0,success,yes
66.0,housemaid,married,primary,no,1230.0,no,no,cellular,17.0,dec,726.0,3.0,.0,.0,unknown,yes
75.0,retired,divorced,secondary,no,1341.0,no,no,cellular,18.0,dec,415.0,7.0,.0,.0,unknown,yes
31.0,technician,married,tertiary,no,3338.0,yes,no,cellular,21.0,dec,264.0,2.0,.0,.0,unknown,yes
60.0,admin.,married,secondary,no,3735.0,no,no,cellular,22.0,dec,190.0,1.0,188.0,9.0,success,yes
84.0,retired,married,secondary,no,81204.0,no,no,telephone,28.0,dec,679.0,1.0,313.0,2.0,other,yes
23.0,services,single,secondary,no,870.0,no,no,cellular,29.0,dec,296.0,1.0,176.0,4.0,success,yes
35.0,unemployed,married,secondary,no,978.0,no,no,cellular,29.0,dec,1370.0,3.0,209.0,3.0,success,yes
25.0,technician,single,secondary,no,139.0,no,yes,cellular,11.0,jan,202.0,1.0,91.0,1.0,success,yes
47.0,services,divorced,tertiary,no,1639.0,no,no,cellular,12.0,jan,349.0,1.0,.0,.0,unknown,yes
31.0,unemployed,married,tertiary,no,330.0,no,no,cellular,13.0,jan,260.0,1.0,194.0,2.0,success,yes
24.0,student,single,secondary,no,3176.0,no,no,cellular,13.0,jan,108.0,2.0,.0,.0,unknown,yes
80.0,retired,married,primary,no,1468.0,no,no,cellular,13.0,jan,330.0,3.0,.0,.0,unknown,yes
55.0,management,married,tertiary,no,7803.0,no,no,cellular,15.0,jan,441.0,1.0,.0,.0,unknown,yes
27.0,admin.,married,tertiary,no,2855.0,no,no,cellular,25.0,jan,240.0,1.0,301.0,3.0,failure,yes
30.0,admin.,single,secondary,no,255.0,no,no,cellular,27.0,jan,143.0,1.0,.0,.0,unknown,yes
48.0,admin.,divorced,secondary,no,1180.0,no,no,cellular,27.0,jan,142.0,1.0,238.0,3.0,other,yes
39.0,admin.,married,secondary,no,.0,no,no,cellular,27.0,jan,366.0,1.0,436.0,10.0,failure,yes
36.0,management,married,tertiary,no,3949.0,no,no,cellular,28.0,jan,130.0,2.0,.0,.0,unknown,yes
80.0,retired,married,primary,no,997.0,no,no,cellular,28.0,jan,151.0,1.0,91.0,3.0,success,yes
66.0,retired,married,tertiary,no,1948.0,no,no,cellular,28.0,jan,216.0,1.0,91.0,4.0,success,yes
60.0,blue-collar,married,primary,no,5.0,no,no,cellular,29.0,jan,533.0,1.0,92.0,1.0,success,yes
78.0,retired,married,unknown,no,4807.0,no,no,telephone,3.0,feb,892.0,2.0,104.0,4.0,success,yes
29.0,technician,married,secondary,no,95.0,no,yes,cellular,3.0,feb,172.0,3.0,.0,.0,unknown,yes
32.0,technician,married,tertiary,no,2976.0,yes,no,cellular,5.0,feb,783.0,1.0,175.0,5.0,failure,yes
67.0,retired,divorced,secondary,no,704.0,no,no,cellular,8.0,feb,186.0,2.0,97.0,1.0,success,yes
40.0,management,married,tertiary,no,1855.0,no,no,telephone,8.0,feb,78.0,6.0,.0,.0,unknown,yes
39.0,blue-collar,single,tertiary,no,172.0,yes,no,cellular,9.0,feb,125.0,2.0,183.0,2.0,failure,yes
34.0,admin.,married,secondary,no,2374.0,yes,no,cellular,9.0,feb,243.0,2.0,92.0,3.0,success,yes
55.0,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,feb,169.0,1.0,183.0,1.0,failure,yes
61.0,retired,married,tertiary,no,2557.0,yes,no,cellular,10.0,feb,158.0,2.0,92.0,5.0,success,yes
76.0,retired,married,primary,no,3324.0,no,no,cellular,11.0,feb,309.0,1.0,90.0,4.0,success,yes
71.0,retired,married,secondary,no,1712.0,no,no,cellular,11.0,feb,660.0,1.0,.0,.0,unknown,yes
29.0,technician,single,secondary,no,113.0,no,no,cellular,12.0,feb,328.0,2.0,183.0,4.0,success,yes
27.0,management,single,tertiary,no,-69.0,yes,no,cellular,15.0,feb,205.0,3.0,.0,.0,unknown,yes
28.0,technician,single,secondary,no,154.0,yes,no,cellular,18.0,feb,416.0,2.0,.0,.0,unknown,yes
26.0,admin.,single,tertiary,no,2532.0,yes,yes,cellular,18.0,feb,269.0,1.0,.0,.0,unknown,yes
22.0,student,single,unknown,no,1215.0,no,no,cellular,19.0,feb,145.0,3.0,192.0,1.0,failure,yes
35.0,management,married,tertiary,no,1380.0,no,no,cellular,23.0,feb,155.0,1.0,.0,.0,unknown,yes
29.0,self-employed,single,tertiary,no,805.0,no,no,cellular,23.0,feb,132.0,1.0,103.0,7.0,failure,yes
20.0,student,single,secondary,no,215.0,no,no,cellular,24.0,feb,175.0,1.0,92.0,6.0,success,yes
48.0,housemaid,married,tertiary,no,5473.0,no,no,cellular,24.0,feb,127.0,2.0,184.0,2.0,success,yes
59.0,technician,married,secondary,no,7766.0,yes,no,cellular,25.0,feb,1422.0,1.0,461.0,1.0,failure,yes
30.0,student,single,secondary,no,48.0,no,no,cellular,25.0,feb,217.0,1.0,191.0,2.0,success,yes
30.0,management,single,tertiary,no,5359.0,no,no,cellular,26.0,feb,427.0,1.0,191.0,3.0,success,yes
65.0,unemployed,married,secondary,no,3195.0,no,no,telephone,2.0,mar,904.0,1.0,.0,.0,unknown,yes
29.0,technician,single,tertiary,no,2489.0,yes,no,cellular,3.0,mar,355.0,1.0,86.0,5.0,failure,yes
32.0,management,married,tertiary,no,2667.0,yes,no,cellular,4.0,mar,251.0,1.0,181.0,4.0,failure,yes
45.0,student,single,unknown,no,1527.0,no,no,cellular,8.0,mar,132.0,1.0,.0,.0,unknown,yes
73.0,retired,married,primary,no,508.0,no,no,cellular,9.0,mar,176.0,1.0,.0,.0,unknown,yes
60.0,retired,divorced,secondary,no,514.0,no,no,cellular,16.0,mar,263.0,1.0,124.0,9.0,other,yes
35.0,unemployed,single,secondary,no,295.0,no,no,unknown,17.0,mar,473.0,1.0,.0,.0,unknown,yes
72.0,retired,married,primary,no,4657.0,no,no,telephone,23.0,mar,255.0,1.0,91.0,8.0,success,yes
29.0,self-employed,single,tertiary,no,3290.0,no,no,cellular,23.0,mar,136.0,1.0,291.0,2.0,success,yes
37.0,services,married,secondary,no,2678.0,no,no,cellular,25.0,mar,156.0,1.0,.0,.0,unknown,yes
47.0,management,single,tertiary,no,334.0,yes,no,cellular,26.0,mar,360.0,1.0,326.0,8.0,failure,yes
30.0,self-employed,single,tertiary,no,916.0,no,no,cellular,29.0,mar,92.0,2.0,90.0,2.0,success,yes
23.0,services,single,secondary,no,488.0,no,no,cellular,30.0,mar,236.0,1.0,92.0,2.0,other,yes
53.0,admin.,married,secondary,no,459.0,no,no,cellular,5.0,apr,558.0,1.0,.0,.0,unknown,yes
27.0,technician,single,tertiary,no,-67.0,yes,no,cellular,6.0,apr,604.0,3.0,236.0,2.0,failure,yes
36.0,technician,single,secondary,no,12264.0,no,no,cellular,12.0,apr,158.0,2.0,.0,.0,unknown,yes
31.0,admin.,married,secondary,no,1229.0,no,no,cellular,12.0,apr,176.0,1.0,.0,.0,unknown,yes
25.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,13.0,apr,295.0,4.0,187.0,6.0,success,yes
32.0,management,single,tertiary,no,2016.0,no,no,cellular,13.0,apr,232.0,1.0,348.0,1.0,success,yes
23.0,student,single,secondary,no,107.0,no,no,cellular,13.0,apr,256.0,5.0,181.0,2.0,success,yes
44.0,services,married,primary,no,2557.0,yes,no,cellular,14.0,apr,250.0,1.0,181.0,8.0,success,yes
35.0,management,single,tertiary,no,2646.0,no,no,cellular,14.0,apr,133.0,8.0,183.0,2.0,success,yes
27.0,services,single,secondary,no,453.0,no,no,cellular,19.0,apr,142.0,2.0,.0,.0,unknown,yes
38.0,blue-collar,divorced,secondary,no,.0,yes,no,telephone,20.0,apr,162.0,1.0,181.0,5.0,success,yes
39.0,blue-collar,single,secondary,no,1672.0,yes,no,cellular,20.0,apr,462.0,1.0,648.0,1.0,failure,yes
24.0,admin.,single,secondary,no,1295.0,no,no,cellular,21.0,apr,476.0,1.0,.0,.0,unknown,yes
29.0,blue-collar,single,tertiary,no,455.0,no,no,telephone,21.0,apr,403.0,1.0,.0,.0,unknown,yes
31.0,housemaid,single,primary,no,26965.0,no,no,cellular,21.0,apr,654.0,2.0,.0,.0,unknown,yes
58.0,entrepreneur,married,secondary,no,496.0,no,no,cellular,22.0,apr,132.0,1.0,.0,.0,unknown,yes
62.0,management,married,tertiary,no,997.0,no,no,cellular,22.0,apr,554.0,1.0,304.0,2.0,success,yes
42.0,self-employed,married,secondary,no,1216.0,yes,no,cellular,23.0,apr,296.0,1.0,521.0,1.0,failure,yes
63.0,blue-collar,married,primary,no,115.0,no,no,telephone,27.0,apr,325.0,1.0,180.0,7.0,failure,yes
69.0,retired,married,secondary,no,.0,no,no,cellular,28.0,apr,184.0,2.0,126.0,2.0,other,yes
32.0,admin.,married,tertiary,no,284.0,yes,no,cellular,29.0,apr,717.0,3.0,.0,.0,unknown,yes
41.0,unemployed,married,tertiary,no,.0,no,no,cellular,29.0,apr,882.0,1.0,181.0,3.0,success,yes
59.0,management,married,tertiary,no,1.0,yes,no,cellular,29.0,apr,210.0,1.0,.0,.0,unknown,yes
45.0,admin.,married,secondary,no,3006.0,no,no,cellular,29.0,apr,388.0,2.0,.0,.0,unknown,yes
33.0,management,single,tertiary,no,952.0,yes,no,cellular,29.0,apr,1241.0,5.0,.0,.0,unknown,yes
25.0,student,single,secondary,no,108.0,no,no,cellular,29.0,apr,305.0,3.0,.0,.0,unknown,yes
64.0,management,married,unknown,no,2352.0,no,no,cellular,4.0,may,153.0,2.0,182.0,11.0,success,yes
77.0,unknown,married,unknown,no,397.0,no,no,telephone,7.0,may,300.0,3.0,.0,.0,unknown,yes
42.0,management,married,tertiary,no,27696.0,no,no,cellular,12.0,may,176.0,2.0,89.0,5.0,success,yes
40.0,admin.,married,secondary,no,260.0,yes,no,cellular,13.0,may,306.0,1.0,181.0,5.0,success,yes
29.0,management,single,tertiary,no,-27.0,no,no,cellular,13.0,may,270.0,1.0,.0,.0,unknown,yes
56.0,management,married,primary,no,870.0,no,no,cellular,14.0,may,220.0,1.0,179.0,1.0,success,yes
75.0,retired,married,tertiary,no,6027.0,no,no,cellular,14.0,may,809.0,1.0,179.0,4.0,success,yes
27.0,student,single,tertiary,no,39.0,no,no,cellular,17.0,may,379.0,1.0,258.0,10.0,other,yes
64.0,retired,married,secondary,no,1612.0,no,no,cellular,18.0,may,336.0,1.0,89.0,5.0,failure,yes
62.0,retired,married,secondary,no,3114.0,no,no,cellular,18.0,may,243.0,2.0,186.0,1.0,success,yes
35.0,technician,single,tertiary,no,1880.0,no,no,cellular,20.0,may,154.0,1.0,.0,.0,unknown,yes
61.0,technician,married,secondary,no,1191.0,no,no,cellular,21.0,may,214.0,4.0,.0,.0,unknown,yes
52.0,admin.,single,secondary,no,726.0,yes,no,cellular,24.0,may,699.0,1.0,378.0,9.0,failure,yes
29.0,unemployed,single,tertiary,no,70.0,no,no,cellular,25.0,may,393.0,1.0,.0,.0,unknown,yes
38.0,technician,married,secondary,no,205.0,no,no,cellular,26.0,may,332.0,1.0,.0,.0,unknown,yes
67.0,retired,married,primary,no,1430.0,no,no,telephone,26.0,may,283.0,2.0,135.0,5.0,success,yes
23.0,student,single,tertiary,no,691.0,no,no,cellular,27.0,may,1178.0,1.0,178.0,6.0,success,yes
45.0,technician,married,secondary,no,1831.0,no,no,cellular,27.0,may,275.0,2.0,.0,.0,unknown,yes
26.0,technician,single,tertiary,no,515.0,no,no,cellular,31.0,may,775.0,1.0,.0,.0,unknown,yes
28.0,admin.,married,secondary,no,330.0,no,no,cellular,2.0,jun,226.0,2.0,182.0,4.0,success,yes
65.0,admin.,married,secondary,no,952.0,no,no,cellular,2.0,jun,310.0,1.0,.0,.0,unknown,yes
38.0,admin.,married,secondary,no,.0,yes,no,cellular,8.0,jun,187.0,1.0,181.0,2.0,success,yes
31.0,management,single,tertiary,no,147.0,no,no,cellular,9.0,jun,163.0,2.0,92.0,3.0,success,yes
29.0,blue-collar,single,secondary,no,322.0,no,no,unknown,14.0,jun,434.0,1.0,96.0,6.0,other,yes
71.0,retired,divorced,primary,no,275.0,no,no,cellular,14.0,jun,293.0,1.0,425.0,1.0,success,yes
26.0,services,single,tertiary,no,12.0,no,no,cellular,14.0,jun,563.0,1.0,181.0,10.0,failure,yes
32.0,self-employed,single,tertiary,no,46.0,yes,no,cellular,14.0,jun,485.0,2.0,.0,.0,unknown,yes
39.0,technician,single,secondary,no,1435.0,no,no,cellular,17.0,jun,383.0,1.0,296.0,19.0,other,yes
49.0,technician,married,tertiary,no,1071.0,no,no,cellular,17.0,jun,169.0,1.0,.0,.0,unknown,yes
20.0,student,single,secondary,no,153.0,no,no,unknown,21.0,jun,100.0,1.0,.0,.0,unknown,yes
45.0,management,married,unknown,no,2724.0,no,no,cellular,28.0,jun,359.0,2.0,182.0,1.0,success,yes
67.0,retired,married,primary,no,2391.0,no,no,cellular,28.0,jun,737.0,6.0,186.0,10.0,other,yes
60.0,retired,married,secondary,no,11.0,no,no,cellular,29.0,jun,265.0,1.0,586.0,2.0,failure,yes
28.0,services,single,secondary,no,198.0,no,no,cellular,5.0,jul,128.0,2.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,502.0,no,no,cellular,8.0,jul,968.0,1.0,87.0,5.0,failure,yes
50.0,unknown,married,unknown,no,558.0,no,no,cellular,9.0,jul,464.0,1.0,683.0,6.0,failure,yes
22.0,student,single,secondary,no,71.0,no,no,cellular,13.0,jul,337.0,1.0,181.0,2.0,success,yes
36.0,services,married,unknown,no,618.0,no,no,cellular,13.0,jul,360.0,1.0,335.0,2.0,success,yes
68.0,retired,divorced,secondary,no,4189.0,no,no,telephone,14.0,jul,897.0,2.0,.0,.0,unknown,yes
48.0,unemployed,married,secondary,no,817.0,no,no,cellular,16.0,jul,806.0,3.0,183.0,5.0,success,yes
33.0,technician,married,secondary,no,183.0,no,no,cellular,16.0,jul,457.0,2.0,182.0,3.0,other,yes
34.0,technician,married,secondary,no,806.0,no,no,cellular,19.0,jul,253.0,3.0,458.0,1.0,success,yes
36.0,management,divorced,tertiary,no,1057.0,no,no,cellular,19.0,jul,230.0,2.0,164.0,2.0,failure,yes
54.0,blue-collar,married,secondary,no,1636.0,no,no,telephone,20.0,jul,1008.0,2.0,.0,.0,unknown,yes
34.0,unemployed,single,tertiary,no,1974.0,no,no,cellular,22.0,jul,355.0,1.0,342.0,3.0,success,yes
27.0,admin.,married,tertiary,no,2855.0,no,no,cellular,22.0,jul,138.0,2.0,178.0,4.0,success,yes
29.0,management,single,tertiary,no,985.0,yes,no,cellular,23.0,jul,396.0,2.0,.0,.0,unknown,yes
44.0,self-employed,divorced,secondary,no,8.0,no,no,cellular,26.0,jul,423.0,4.0,.0,.0,unknown,yes
69.0,retired,married,secondary,no,.0,no,no,cellular,27.0,jul,666.0,1.0,90.0,4.0,success,yes
33.0,management,single,tertiary,no,373.0,no,yes,cellular,27.0,jul,267.0,1.0,180.0,4.0,failure,yes
61.0,retired,married,secondary,no,1058.0,no,no,cellular,27.0,jul,218.0,2.0,91.0,3.0,success,yes
40.0,admin.,married,secondary,no,.0,no,no,cellular,28.0,jul,496.0,2.0,182.0,11.0,success,yes
27.0,student,single,tertiary,no,311.0,no,no,cellular,28.0,jul,462.0,1.0,148.0,4.0,success,yes
54.0,management,married,tertiary,no,752.0,no,no,telephone,29.0,jul,211.0,5.0,491.0,4.0,other,yes
36.0,services,married,secondary,no,11650.0,yes,no,telephone,29.0,jul,268.0,1.0,.0,.0,unknown,yes
34.0,management,married,secondary,no,369.0,no,no,cellular,2.0,aug,868.0,3.0,342.0,4.0,failure,yes
53.0,admin.,single,secondary,no,2398.0,yes,no,cellular,2.0,aug,317.0,1.0,180.0,2.0,failure,yes
62.0,retired,married,secondary,no,569.0,no,no,cellular,4.0,aug,288.0,1.0,1.0,8.0,success,yes
30.0,admin.,single,secondary,no,3528.0,no,no,cellular,4.0,aug,250.0,1.0,92.0,2.0,failure,yes
34.0,admin.,married,tertiary,no,69.0,no,yes,cellular,4.0,aug,120.0,3.0,1.0,6.0,success,yes
36.0,management,married,tertiary,no,1133.0,yes,no,cellular,4.0,aug,293.0,1.0,181.0,2.0,other,yes
45.0,blue-collar,single,secondary,no,.0,no,no,cellular,5.0,aug,374.0,2.0,472.0,1.0,success,yes
57.0,technician,divorced,secondary,no,470.0,no,no,cellular,5.0,aug,480.0,3.0,.0,.0,unknown,yes
56.0,management,divorced,tertiary,no,2037.0,no,no,cellular,5.0,aug,318.0,1.0,91.0,6.0,failure,yes
34.0,management,single,tertiary,no,417.0,yes,no,cellular,5.0,aug,270.0,1.0,174.0,15.0,failure,yes
47.0,management,married,tertiary,no,2306.0,no,no,telephone,6.0,aug,239.0,4.0,.0,.0,unknown,yes
25.0,student,single,secondary,no,348.0,no,no,cellular,10.0,aug,245.0,1.0,.0,.0,unknown,yes
40.0,blue-collar,married,secondary,no,1515.0,yes,no,cellular,10.0,aug,503.0,1.0,.0,.0,unknown,yes
36.0,student,single,unknown,no,417.0,no,no,cellular,10.0,aug,304.0,1.0,181.0,1.0,success,yes
56.0,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,aug,507.0,1.0,181.0,2.0,success,yes
38.0,entrepreneur,single,secondary,no,2543.0,no,no,cellular,10.0,aug,223.0,1.0,414.0,4.0,failure,yes
34.0,technician,single,secondary,no,2085.0,no,no,cellular,10.0,aug,356.0,3.0,182.0,2.0,success,yes
42.0,management,married,tertiary,no,27696.0,no,no,cellular,11.0,aug,370.0,1.0,91.0,7.0,success,yes
29.0,self-employed,single,tertiary,no,814.0,no,no,unknown,13.0,aug,461.0,1.0,.0,.0,unknown,yes
35.0,management,divorced,tertiary,no,2885.0,no,no,cellular,13.0,aug,199.0,3.0,43.0,8.0,other,yes
60.0,services,married,tertiary,no,4256.0,yes,no,cellular,16.0,aug,239.0,3.0,761.0,1.0,other,yes
22.0,student,single,secondary,no,552.0,no,no,cellular,1.0,sep,327.0,1.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,992.0,no,yes,cellular,1.0,sep,238.0,1.0,.0,.0,unknown,yes
49.0,admin.,single,tertiary,no,228.0,yes,no,cellular,3.0,sep,252.0,2.0,93.0,2.0,success,yes
43.0,admin.,single,secondary,no,1707.0,yes,no,cellular,6.0,sep,369.0,3.0,504.0,5.0,other,yes
28.0,management,married,tertiary,no,12.0,yes,no,cellular,9.0,sep,202.0,1.0,.0,.0,unknown,yes
33.0,admin.,single,secondary,no,555.0,yes,no,cellular,9.0,sep,204.0,1.0,365.0,1.0,success,yes
28.0,management,single,tertiary,no,1720.0,no,no,cellular,14.0,sep,230.0,1.0,91.0,4.0,success,yes
75.0,retired,married,primary,no,1765.0,no,no,telephone,14.0,sep,808.0,1.0,187.0,4.0,failure,yes
39.0,management,married,unknown,no,76.0,no,no,cellular,15.0,sep,200.0,1.0,183.0,1.0,success,yes
36.0,technician,married,tertiary,no,376.0,no,no,cellular,16.0,sep,173.0,1.0,.0,.0,unknown,yes
60.0,retired,married,secondary,no,975.0,no,no,cellular,16.0,sep,303.0,1.0,792.0,1.0,failure,yes
26.0,student,single,secondary,no,655.0,no,no,cellular,16.0,sep,190.0,1.0,.0,.0,unknown,yes
67.0,retired,married,secondary,no,2048.0,no,no,cellular,16.0,sep,452.0,5.0,195.0,4.0,other,yes
44.0,management,divorced,tertiary,no,2367.0,no,no,cellular,22.0,sep,263.0,1.0,184.0,6.0,success,yes
25.0,management,single,tertiary,no,3902.0,no,no,cellular,23.0,sep,856.0,1.0,.0,.0,unknown,yes
36.0,admin.,single,secondary,no,60.0,yes,no,cellular,23.0,sep,156.0,2.0,.0,.0,unknown,yes
26.0,unemployed,single,tertiary,no,3466.0,no,no,cellular,6.0,oct,275.0,2.0,.0,.0,unknown,yes
48.0,services,divorced,unknown,no,973.0,no,no,cellular,8.0,oct,319.0,1.0,134.0,2.0,success,yes
27.0,admin.,married,tertiary,no,346.0,no,no,cellular,11.0,oct,212.0,1.0,.0,.0,unknown,yes
27.0,student,single,secondary,no,279.0,no,no,cellular,12.0,oct,323.0,1.0,.0,.0,unknown,yes
47.0,admin.,married,secondary,no,3676.0,no,no,cellular,18.0,oct,567.0,1.0,95.0,3.0,success,yes
36.0,technician,married,tertiary,no,521.0,no,no,cellular,20.0,oct,347.0,3.0,.0,.0,unknown,yes
27.0,unemployed,single,secondary,no,771.0,no,no,cellular,21.0,oct,181.0,1.0,302.0,3.0,other,yes
28.0,technician,single,tertiary,no,11862.0,no,no,cellular,21.0,oct,549.0,2.0,238.0,13.0,other,yes
77.0,retired,married,secondary,no,820.0,no,no,telephone,21.0,oct,330.0,2.0,181.0,4.0,success,yes
63.0,retired,single,tertiary,no,791.0,no,no,cellular,21.0,oct,212.0,2.0,.0,.0,unknown,yes
47.0,admin.,single,secondary,no,1693.0,yes,no,cellular,22.0,oct,608.0,2.0,92.0,4.0,other,yes
78.0,management,married,unknown,no,1780.0,yes,no,cellular,25.0,oct,211.0,2.0,185.0,7.0,success,yes
25.0,student,single,secondary,no,1868.0,no,no,cellular,26.0,oct,259.0,1.0,103.0,2.0,other,yes
54.0,technician,married,tertiary,no,876.0,no,no,cellular,27.0,oct,269.0,3.0,541.0,3.0,success,yes
47.0,management,married,tertiary,no,.0,no,no,cellular,27.0,oct,508.0,1.0,.0,.0,unknown,yes
22.0,student,single,secondary,no,2488.0,no,no,cellular,8.0,nov,449.0,2.0,38.0,10.0,other,yes
35.0,technician,married,secondary,no,.0,yes,no,cellular,9.0,nov,524.0,1.0,96.0,5.0,success,yes
29.0,admin.,single,secondary,no,464.0,no,no,cellular,9.0,nov,208.0,2.0,91.0,3.0,success,yes
32.0,blue-collar,married,secondary,no,136.0,no,no,cellular,16.0,nov,206.0,1.0,188.0,3.0,success,yes
75.0,retired,divorced,tertiary,no,3810.0,yes,no,cellular,16.0,nov,262.0,1.0,183.0,1.0,failure,yes
25.0,student,single,secondary,no,358.0,no,no,cellular,16.0,nov,330.0,1.0,.0,.0,unknown,yes
34.0,admin.,single,secondary,no,557.0,no,no,cellular,17.0,nov,224.0,1.0,.0,.0,unknown,yes
23.0,student,single,tertiary,no,113.0,no,no,cellular,17.0,nov,266.0,1.0,.0,.0,unknown,yes
